1071,3856,2938
983,3601,2660
1092,3642,2793
1099,3929,2786
1178,4065,3079
1053,3903,2772
1079,4079,2872
1061,4062,2875
1082,3899,2926
1163,4101,3028
989,4094,2714
1006,3512,2509
